"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";"ID_en";"Name_en";"NumberOfPersons_en";"Year_en";"Month_en";
"859";"Светлана";"14";"62368148";"2015";"сентябрь";"";"";"";"";"";
"860";"Фатима";"14";"62368149";"2015";"сентябрь";"";"";"";"";"";
"861";"Ясмина";"14";"62368150";"2015";"сентябрь";"";"";"";"";"";
"862";"Агния";"13";"62368151";"2015";"сентябрь";"";"";"";"";"";
"863";"Каролина";"13";"62368152";"2015";"сентябрь";"";"";"";"";"";
"864";"Наталья";"13";"62368153";"2015";"сентябрь";"";"";"";"";"";
"865";"Аделина";"12";"62368154";"2015";"сентябрь";"";"";"";"";"";
"866";"Лилия";"12";"62368155";"2015";"сентябрь";"";"";"";"";"";
"867";"Мила";"12";"62368156";"2015";"сентябрь";"";"";"";"";"";
"868";"Ника";"12";"62368157";"2015";"сентябрь";"";"";"";"";"";
"869";"Нина";"12";"62368158";"2015";"сентябрь";"";"";"";"";"";
"870";"Аиша";"11";"62368159";"2015";"сентябрь";"";"";"";"";"";
"871";"Амира";"11";"62368160";"2015";"сентябрь";"";"";"";"";"";
"872";"Ариана";"11";"62368161";"2015";"сентябрь";"";"";"";"";"";
"873";"Виолетта";"11";"62368162";"2015";"сентябрь";"";"";"";"";"";
"874";"Евдокия";"11";"62368163";"2015";"сентябрь";"";"";"";"";"";
"875";"Камила";"11";"62368164";"2015";"сентябрь";"";"";"";"";"";
"876";"Карина";"11";"62368165";"2015";"сентябрь";"";"";"";"";"";
"877";"Мадина";"11";"62368166";"2015";"сентябрь";"";"";"";"";"";
"878";"Николь";"11";"62368167";"2015";"сентябрь";"";"";"";"";"";
"879";"Сабина";"11";"62368168";"2015";"сентябрь";"";"";"";"";"";
"880";"Антонина";"10";"62368169";"2015";"сентябрь";"";"";"";"";"";
"881";"Зоя";"10";"62368170";"2015";"сентябрь";"";"";"";"";"";
"882";"Эмма";"10";"62368171";"2015";"сентябрь";"";"";"";"";"";
"883";"Камилла";"9";"62368172";"2015";"сентябрь";"";"";"";"";"";
"884";"Марта";"9";"62368173";"2015";"сентябрь";"";"";"";"";"";
"885";"Серафима";"9";"62368174";"2015";"сентябрь";"";"";"";"";"";
"886";"Алия";"8";"62368175";"2015";"сентябрь";"";"";"";"";"";
"887";"Евангелина";"8";"62368176";"2015";"сентябрь";"";"";"";"";"";
"888";"Марфа";"8";"62368177";"2015";"сентябрь";"";"";"";"";"";
"889";"Марьяна";"8";"62368178";"2015";"сентябрь";"";"";"";"";"";
"890";"Моника";"8";"62368179";"2015";"сентябрь";"";"";"";"";"";
"891";"Оливия";"8";"62368180";"2015";"сентябрь";"";"";"";"";"";
"892";"Самира";"8";"62368181";"2015";"сентябрь";"";"";"";"";"";
"893";"Сумая";"8";"62368182";"2015";"сентябрь";"";"";"";"";"";
"894";"Айлин";"7";"62368183";"2015";"сентябрь";"";"";"";"";"";
"895";"Алеся";"7";"62368184";"2015";"сентябрь";"";"";"";"";"";
"896";"Владислава";"7";"62368185";"2015";"сентябрь";"";"";"";"";"";
"897";"Хадиджа";"7";"62368186";"2015";"сентябрь";"";"";"";"";"";
"898";"Эвелина";"7";"62368187";"2015";"сентябрь";"";"";"";"";"";
"899";"Анжелика";"6";"62368188";"2015";"сентябрь";"";"";"";"";"";
"900";"Валентина";"6";"62368189";"2015";"сентябрь";"";"";"";"";"";
"901";"Мария";"291";"62368190";"2015";"октябрь";"";"";"";"";"";
"902";"София";"279";"62368191";"2015";"октябрь";"";"";"";"";"";
"903";"Анна";"246";"62368192";"2015";"октябрь";"";"";"";"";"";
"904";"Елизавета";"207";"62368193";"2015";"октябрь";"";"";"";"";"";
"905";"Анастасия";"206";"62368194";"2015";"октябрь";"";"";"";"";"";
"906";"Виктория";"196";"62368195";"2015";"октябрь";"";"";"";"";"";
"907";"Полина";"193";"62368196";"2015";"октябрь";"";"";"";"";"";
"908";"Дарья";"184";"62368197";"2015";"октябрь";"";"";"";"";"";
"909";"Александра";"182";"62368198";"2015";"октябрь";"";"";"";"";"";
"910";"Алиса";"178";"62368200";"2015";"октябрь";"";"";"";"";"";
"911";"Софья";"158";"62368201";"2015";"октябрь";"";"";"";"";"";
"912";"Варвара";"150";"62368202";"2015";"октябрь";"";"";"";"";"";
"913";"Екатерина";"150";"62368203";"2015";"октябрь";"";"";"";"";"";
"914";"Вероника";"140";"62368204";"2015";"октябрь";"";"";"";"";"";
"915";"Арина";"135";"62368206";"2015";"октябрь";"";"";"";"";"";
"916";"Василиса";"125";"62368207";"2015";"октябрь";"";"";"";"";"";
"917";"Валерия";"122";"62368208";"2015";"октябрь";"";"";"";"";"";
"918";"Ксения";"115";"62368209";"2015";"октябрь";"";"";"";"";"";
"919";"Вера";"95";"62368210";"2015";"октябрь";"";"";"";"";"";
"920";"Милана";"95";"62368211";"2015";"октябрь";"";"";"";"";"";
"921";"Ева";"94";"62368212";"2015";"октябрь";"";"";"";"";"";
"922";"Таисия";"79";"62368213";"2015";"октябрь";"";"";"";"";"";
"923";"Кира";"75";"62368214";"2015";"октябрь";"";"";"";"";"";
"924";"Ульяна";"70";"62368216";"2015";"октябрь";"";"";"";"";"";
"925";"Маргарита";"67";"62368217";"2015";"октябрь";"";"";"";"";"";
"926";"Ольга";"57";"62368218";"2015";"октябрь";"";"";"";"";"";
"927";"Алина";"51";"62368219";"2015";"октябрь";"";"";"";"";"";
"928";"Кристина";"51";"62368220";"2015";"октябрь";"";"";"";"";"";
"929";"Алёна";"49";"62368221";"2015";"октябрь";"";"";"";"";"";
"930";"Диана";"48";"62368222";"2015";"октябрь";"";"";"";"";"";
"931";"Юлия";"45";"62368223";"2015";"октябрь";"";"";"";"";"";
"932";"Татьяна";"40";"62368224";"2015";"октябрь";"";"";"";"";"";
"933";"Амина";"39";"62368225";"2015";"октябрь";"";"";"";"";"";
"934";"Злата";"39";"62368226";"2015";"октябрь";"";"";"";"";"";
"935";"Мирослава";"38";"62368227";"2015";"октябрь";"";"";"";"";"";
"936";"Евгения";"37";"62368228";"2015";"октябрь";"";"";"";"";"";
"937";"Надежда";"34";"62368229";"2015";"октябрь";"";"";"";"";"";
"938";"Эмилия";"30";"62368230";"2015";"октябрь";"";"";"";"";"";
"939";"Елена";"28";"62368231";"2015";"октябрь";"";"";"";"";"";
"940";"Стефания";"28";"62368232";"2015";"октябрь";"";"";"";"";"";
"941";"Аделина";"27";"62368233";"2015";"октябрь";"";"";"";"";"";
"942";"Есения";"27";"62368234";"2015";"октябрь";"";"";"";"";"";
"943";"Ирина";"26";"62368235";"2015";"октябрь";"";"";"";"";"";
"944";"Яна";"25";"62368236";"2015";"октябрь";"";"";"";"";"";
"945";"Ангелина";"23";"62368237";"2015";"октябрь";"";"";"";"";"";
"946";"Майя";"23";"62368238";"2015";"октябрь";"";"";"";"";"";
"947";"Сафия";"23";"62368239";"2015";"октябрь";"";"";"";"";"";
"948";"Элина";"23";"62368240";"2015";"октябрь";"";"";"";"";"";
"949";"Ярослава";"22";"62368241";"2015";"октябрь";"";"";"";"";"";
"950";"Марьям";"21";"62368242";"2015";"октябрь";"";"";"";"";"";
"951";"Светлана";"21";"62368243";"2015";"октябрь";"";"";"";"";"";
"952";"Марина";"20";"62368244";"2015";"октябрь";"";"";"";"";"";
"953";"Николь";"20";"62368245";"2015";"октябрь";"";"";"";"";"";
"954";"Милена";"19";"62368246";"2015";"октябрь";"";"";"";"";"";
"955";"Дарина";"18";"62368247";"2015";"октябрь";"";"";"";"";"";
"956";"Агата";"17";"62368248";"2015";"октябрь";"";"";"";"";"";
"957";"Любовь";"17";"62368249";"2015";"октябрь";"";"";"";"";"";
"958";"Оливия";"17";"62368250";"2015";"октябрь";"";"";"";"";"";
"959";"Ясмина";"17";"62368251";"2015";"октябрь";"";"";"";"";"";
"960";"Лилия";"16";"62368252";"2015";"октябрь";"";"";"";"";"";
"961";"Наталья";"16";"62368254";"2015";"октябрь";"";"";"";"";"";
"962";"Олеся";"16";"62368255";"2015";"октябрь";"";"";"";"";"";
"963";"Лидия";"15";"62368256";"2015";"октябрь";"";"";"";"";"";
"964";"Малика";"15";"62368257";"2015";"октябрь";"";"";"";"";"";
"965";"Мила";"15";"62368258";"2015";"октябрь";"";"";"";"";"";
"966";"Алисия";"14";"62368259";"2015";"октябрь";"";"";"";"";"";
"967";"Антонина";"14";"62368260";"2015";"октябрь";"";"";"";"";"";
"968";"Карина";"14";"62368261";"2015";"октябрь";"";"";"";"";"";
"969";"Нина";"14";"62368262";"2015";"октябрь";"";"";"";"";"";
"970";"Пелагея";"14";"62368263";"2015";"октябрь";"";"";"";"";"";
"971";"Владислава";"13";"62368264";"2015";"октябрь";"";"";"";"";"";
"972";"Камила";"13";"62368265";"2015";"октябрь";"";"";"";"";"";
"973";"Самира";"13";"62368266";"2015";"октябрь";"";"";"";"";"";
"974";"Фатима";"13";"62368267";"2015";"октябрь";"";"";"";"";"";
"975";"Марьяна";"12";"62368268";"2015";"октябрь";"";"";"";"";"";
"976";"Ника";"12";"62368269";"2015";"октябрь";"";"";"";"";"";
"977";"Агния";"11";"62368270";"2015";"октябрь";"";"";"";"";"";
"978";"Евдокия";"11";"62368271";"2015";"октябрь";"";"";"";"";"";
"979";"Марта";"11";"62368272";"2015";"октябрь";"";"";"";"";"";
"980";"Тамара";"11";"62368273";"2015";"октябрь";"";"";"";"";"";
"981";"Аглая";"10";"62368274";"2015";"октябрь";"";"";"";"";"";
"982";"Ариана";"10";"62368275";"2015";"октябрь";"";"";"";"";"";
"983";"Камилла";"10";"62368276";"2015";"октябрь";"";"";"";"";"";
"984";"Мадина";"10";"62368277";"2015";"октябрь";"";"";"";"";"";
"985";"Мия";"10";"62368278";"2015";"октябрь";"";"";"";"";"";
"986";"Серафима";"10";"62368279";"2015";"октябрь";"";"";"";"";"";
"987";"Эвелина";"10";"62368280";"2015";"октябрь";"";"";"";"";"";
"988";"Евангелина";"9";"62368281";"2015";"октябрь";"";"";"";"";"";
"989";"Амелия";"8";"62368283";"2015";"октябрь";"";"";"";"";"";
"990";"Альбина";"8";"62368284";"2015";"октябрь";"";"";"";"";"";
"991";"Аврора";"8";"62368285";"2015";"октябрь";"";"";"";"";"";
"992";"Алия";"8";"62368286";"2015";"октябрь";"";"";"";"";"";
"993";"Анфиса";"8";"62368288";"2015";"октябрь";"";"";"";"";"";
"994";"Виолетта";"8";"62368289";"2015";"октябрь";"";"";"";"";"";
"995";"Зоя";"8";"62368290";"2015";"октябрь";"";"";"";"";"";
"996";"Лейла";"8";"62368291";"2015";"октябрь";"";"";"";"";"";
"997";"Станислава";"8";"62368292";"2015";"октябрь";"";"";"";"";"";
"998";"Алеся";"7";"62368293";"2015";"октябрь";"";"";"";"";"";
"999";"Амалия";"7";"62368294";"2015";"октябрь";"";"";"";"";"";
"1000";"Анисия";"7";"62368295";"2015";"октябрь";"";"";"";"";"";
"1001";"Мария";"241";"62368297";"2015";"ноябрь";"";"";"";"";"";
"1002";"Анна";"229";"62368298";"2015";"ноябрь";"";"";"";"";"";
"1003";"Анастасия";"215";"62368299";"2015";"ноябрь";"";"";"";"";"";
"1004";"Елизавета";"214";"62368300";"2015";"ноябрь";"";"";"";"";"";
"1005";"София";"211";"62368301";"2015";"ноябрь";"";"";"";"";"";
"1006";"Виктория";"206";"62368302";"2015";"ноябрь";"";"";"";"";"";
"1007";"Полина";"187";"62368303";"2015";"ноябрь";"";"";"";"";"";
"1008";"Алиса";"171";"62368304";"2015";"ноябрь";"";"";"";"";"";
"1009";"Дарья";"160";"62368305";"2015";"ноябрь";"";"";"";"";"";
"1010";"Екатерина";"160";"62368306";"2015";"ноябрь";"";"";"";"";"";
"1011";"Александра";"146";"62368307";"2015";"ноябрь";"";"";"";"";"";
"1012";"Варвара";"140";"62368308";"2015";"ноябрь";"";"";"";"";"";
"1013";"Арина";"133";"62368309";"2015";"ноябрь";"";"";"";"";"";
"1014";"Ева";"111";"62368310";"2015";"ноябрь";"";"";"";"";"";
"1015";"Вероника";"107";"62368311";"2015";"ноябрь";"";"";"";"";"";
"1016";"Валерия";"103";"62368312";"2015";"ноябрь";"";"";"";"";"";
"1017";"Василиса";"102";"62368313";"2015";"ноябрь";"";"";"";"";"";
"1018";"Ксения";"101";"62368314";"2015";"ноябрь";"";"";"";"";"";
"1019";"Софья";"96";"62368315";"2015";"ноябрь";"";"";"";"";"";
"1020";"Милана";"86";"62368316";"2015";"ноябрь";"";"";"";"";"";
"1021";"Ульяна";"76";"62368317";"2015";"ноябрь";"";"";"";"";"";
"1022";"Таисия";"68";"62368318";"2015";"ноябрь";"";"";"";"";"";
"1023";"Кира";"64";"62368319";"2015";"ноябрь";"";"";"";"";"";
"1024";"Вера";"63";"62368320";"2015";"ноябрь";"";"";"";"";"";
"1025";"Маргарита";"61";"62368321";"2015";"ноябрь";"";"";"";"";"";
"1026";"Алёна";"53";"62368322";"2015";"ноябрь";"";"";"";"";"";
"1027";"Алина";"52";"62368323";"2015";"ноябрь";"";"";"";"";"";
"1028";"Кристина";"46";"62368324";"2015";"ноябрь";"";"";"";"";"";
"1029";"Злата";"45";"62368325";"2015";"ноябрь";"";"";"";"";"";
"1030";"Ольга";"44";"62368326";"2015";"ноябрь";"";"";"";"";"";
"1031";"Мирослава";"42";"62368327";"2015";"ноябрь";"";"";"";"";"";
"1032";"Амина";"40";"62368328";"2015";"ноябрь";"";"";"";"";"";
"1033";"Диана";"39";"62368329";"2015";"ноябрь";"";"";"";"";"";
"1034";"Ирина";"32";"62368330";"2015";"ноябрь";"";"";"";"";"";
"1035";"Юлия";"32";"62368331";"2015";"ноябрь";"";"";"";"";"";
"1036";"Стефания";"31";"62368332";"2015";"ноябрь";"";"";"";"";"";
"1037";"Марина";"27";"62368333";"2015";"ноябрь";"";"";"";"";"";
"1038";"Татьяна";"27";"62368334";"2015";"ноябрь";"";"";"";"";"";
"1039";"Ярослава";"25";"62368335";"2015";"ноябрь";"";"";"";"";"";
"1040";"Елена";"24";"62368336";"2015";"ноябрь";"";"";"";"";"";
"1041";"Евгения";"22";"62368337";"2015";"ноябрь";"";"";"";"";"";
"1042";"Марьям";"22";"62368338";"2015";"ноябрь";"";"";"";"";"";
"1043";"Надежда";"22";"62368339";"2015";"ноябрь";"";"";"";"";"";
"1044";"Элина";"22";"62368340";"2015";"ноябрь";"";"";"";"";"";
"1045";"Есения";"21";"62368341";"2015";"ноябрь";"";"";"";"";"";
"1046";"Ангелина";"20";"62368343";"2015";"ноябрь";"";"";"";"";"";
"1047";"Агата";"19";"62368344";"2015";"ноябрь";"";"";"";"";"";
"1048";"Нина";"19";"62368345";"2015";"ноябрь";"";"";"";"";"";
"1049";"Сафия";"19";"62368346";"2015";"ноябрь";"";"";"";"";"";
"1050";"Светлана";"19";"62368347";"2015";"ноябрь";"";"";"";"";"";
"1051";"Аделина";"18";"62368349";"2015";"ноябрь";"";"";"";"";"";
"1052";"Николь";"18";"62368350";"2015";"ноябрь";"";"";"";"";"";
"1053";"Эмилия";"17";"62368351";"2015";"ноябрь";"";"";"";"";"";
"1054";"Яна";"16";"62368352";"2015";"ноябрь";"";"";"";"";"";
"1055";"Агния";"15";"62368354";"2015";"ноябрь";"";"";"";"";"";
"1056";"Карина";"15";"62368355";"2015";"ноябрь";"";"";"";"";"";
"1057";"Ника";"15";"62368356";"2015";"ноябрь";"";"";"";"";"";
"1058";"Лилия";"14";"62368357";"2015";"ноябрь";"";"";"";"";"";
"1059";"Амира";"13";"62368359";"2015";"ноябрь";"";"";"";"";"";
"1060";"Лидия";"13";"62368360";"2015";"ноябрь";"";"";"";"";"";
"1061";"Любовь";"13";"62368361";"2015";"ноябрь";"";"";"";"";"";
"1062";"Майя";"13";"62368362";"2015";"ноябрь";"";"";"";"";"";
"1063";"Милена";"13";"62368363";"2015";"ноябрь";"";"";"";"";"";
"1064";"Ясмина";"13";"62368364";"2015";"ноябрь";"";"";"";"";"";
"1065";"Амелия";"12";"62368365";"2015";"ноябрь";"";"";"";"";"";
"1066";"Антонина";"12";"62368366";"2015";"ноябрь";"";"";"";"";"";
"1067";"Зоя";"11";"62368367";"2015";"ноябрь";"";"";"";"";"";
"1068";"Мадина";"11";"62368368";"2015";"ноябрь";"";"";"";"";"";
"1069";"Малика";"11";"62368369";"2015";"ноябрь";"";"";"";"";"";
"1070";"Оливия";"11";"62368370";"2015";"ноябрь";"";"";"";"";"";
"1071";"Фатима";"11";"62368371";"2015";"ноябрь";"";"";"";"";"";
"1072";"Ариана";"10";"62368372";"2015";"ноябрь";"";"";"";"";"";
"1073";"Алия";"10";"62368373";"2015";"ноябрь";"";"";"";"";"";
"1074";"Дарина";"10";"62368374";"2015";"ноябрь";"";"";"";"";"";
"1075";"Олеся";"10";"62368375";"2015";"ноябрь";"";"";"";"";"";
"1076";"Валентина";"9";"62368376";"2015";"ноябрь";"";"";"";"";"";
